Sleep_Stage,MeanP_Theta_O2,MedianF_Theta_O2,MeanF_Theta_O2,Spectral Edge_Theta_O2,PeakF_Theta_O2
NREM,0.00071,4.74537,9.61561,7.74244,3.62146
NREM,0.0008,4.74537,9.49073,8.11707,3.62146
NREM,0.00055,4.74537,10.98927,8.36683,4.49561
NREM,0.00093,4.49561,9.86537,7.61756,4.12098
NREM,0.00078,4.74537,9.61561,7.74244,4.74537
NREM,0.0008,4.74537,9.61561,7.74244,4.49561
NREM,0.00081,4.49561,10.24,7.9922,2.8722
NREM,0.00063,4.49561,10.73951,7.86732,4.24585
NREM,0.00076,4.74537,9.86537,8.11707,4.24585
NREM,0.00076,4.99512,9.99024,7.49268,4.99512
NREM,0.00068,4.99512,9.86537,7.86732,3.24683
NREM,0.00105,4.62049,10.61463,7.61756,4.62049
NREM,0.00072,4.87024,10.73951,8.11707,4.87024
NREM,0.00081,4.37073,9.86537,7.74244,4.24585
NREM,0.00054,4.87024,10.24,8.36683,2.8722
NREM,0.00075,4.62049,9.49073,7.9922,4.74537
NREM,0.00082,4.49561,9.49073,7.3678,3.9961
NREM,0.00075,4.49561,10.36488,7.9922,3.9961
NREM,0.00089,4.74537,8.99122,7.24293,5.24488
NREM,0.00075,4.74537,10.98927,7.86732,4.87024
NREM,0.00065,4.62049,9.74049,7.74244,5.86927
NREM,0.00083,4.74537,9.74049,7.3678,4.87024
NREM,0.00069,5.12,10.61463,7.86732,6.11902
NREM,0.00072,4.74537,9.86537,7.74244,4.62049
NREM,0.00077,4.49561,9.86537,7.86732,5.74439
NREM,0.00083,4.87024,9.61561,7.86732,4.74537
NREM,0.00091,5.24488,9.36585,7.86732,5.86927
NREM,0.00069,4.49561,10.48976,7.61756,5.86927
NREM,0.00079,4.74537,10.48976,8.24195,3.24683
NREM,0.00075,4.87024,10.11512,7.9922,5.12
NREM,0.00071,4.62049,9.49073,7.61756,4.49561
NREM,0.00066,4.74537,10.11512,8.11707,3.9961
NREM,0.00084,4.74537,9.61561,7.9922,5.12
NREM,0.0008,4.62049,9.86537,7.61756,5.99415
NREM,0.00069,4.99512,9.99024,8.36683,5.24488
NREM,0.00069,5.61951,10.11512,8.11707,5.86927
NREM,0.00079,5.12,10.98927,8.24195,4.37073
NREM,0.00076,5.12,9.61561,7.86732,5.61951
NREM,0.0006,4.99512,11.48878,8.24195,5.12
NREM,0.00086,5.36976,10.11512,8.49171,5.49463
NREM,0.0008,4.99512,9.74049,7.61756,3.24683
NREM,0.00071,4.99512,10.36488,8.36683,5.36976
NREM,0.00086,4.99512,10.86439,8.11707,4.99512
NREM,0.00065,5.12,10.48976,8.49171,3.9961
NREM,0.0008,5.74439,9.99024,8.24195,5.61951
NREM,0.00058,5.36976,10.98927,9.1161,6.11902
NREM,0.00058,5.24488,9.99024,8.49171,5.61951
NREM,0.00065,4.87024,11.11415,8.61659,3.49659
NREM,0.00065,5.74439,10.11512,8.49171,6.36878
NREM,0.00043,4.74537,11.48878,9.24098,4.49561
NREM,0.00059,4.87024,10.24,8.24195,4.24585
NREM,0.00061,5.36976,10.61463,8.61659,5.86927
REM,0.00049,5.36976,10.98927,9.1161,6.61854
REM,0.00063,5.12,9.99024,8.74146,5.12
REM,0.00043,5.12,10.61463,8.86634,4.62049
REM,0.00047,4.87024,10.86439,8.86634,3.74634
REM,0.00041,5.61951,10.73951,8.99122,4.12098
REM,0.00036,5.49463,10.98927,9.36585,4.74537
REM,0.00056,4.99512,10.61463,8.74146,3.24683
REM,0.0003,5.24488,11.23902,9.49073,5.86927
REM,0.00037,5.36976,10.98927,9.36585,5.61951
REM,0.00028,5.36976,11.48878,9.61561,4.12098
REM,0.00031,5.49463,10.98927,9.36585,4.49561
REM,0.00029,5.36976,10.86439,9.36585,5.49463
REM,0.00045,6.74341,10.86439,9.24098,6.61854
REM,0.00038,5.36976,10.86439,9.24098,3.62146
REM,0.00032,5.61951,10.73951,9.1161,5.61951
REM,0.00039,5.74439,10.48976,9.36585,4.62049
REM,0.00028,5.36976,11.23902,9.49073,3.49659
REM,0.00045,4.87024,10.86439,8.86634,3.62146
REM,0.00037,5.74439,11.98829,9.86537,4.24585
REM,0.00041,4.87024,10.61463,8.36683,3.87122
REM,0.00042,5.12,10.36488,8.74146,5.86927
REM,0.00028,4.99512,11.23902,9.61561,2.8722
REM,0.0003,5.24488,10.73951,9.24098,5.24488
REM,0.00027,4.99512,11.48878,9.36585,3.9961
REM,0.0003,5.36976,11.61366,9.86537,4.74537
REM,0.00021,5.24488,11.86341,9.49073,3.74634
REM,0.00026,4.87024,11.23902,9.36585,3.49659
REM,0.00026,5.24488,11.73854,9.74049,5.12
REM,0.00031,5.36976,10.48976,8.99122,5.99415
REM,0.00024,5.74439,11.61366,9.49073,5.86927
REM,0.00026,5.61951,11.3639,9.49073,4.99512
REM,0.00025,5.12,11.11415,9.1161,2.99707
REM,0.00032,5.36976,10.86439,9.1161,3.74634
REM,0.00033,5.74439,10.98927,9.49073,5.99415
REM,0.0004,5.12,10.24,8.49171,4.74537
REM,0.00021,5.49463,11.48878,9.61561,4.24585
REM,0.00031,5.49463,11.3639,9.74049,4.12098
REM,0.00032,5.61951,11.11415,9.36585,5.99415
REM,0.0004,5.12,10.36488,8.61659,5.12
REM,0.00037,5.24488,10.86439,9.24098,4.24585
REM,0.00046,5.12,11.23902,8.74146,3.12195
REM,0.00031,5.61951,11.11415,9.61561,6.11902
REM,0.00038,5.24488,10.73951,8.74146,5.86927
REM,0.00037,5.86927,11.3639,9.36585,6.49366
REM,0.00269,4.24585,10.11512,7.3678,2.99707
NREM,0.00024,5.36976,11.73854,9.61561,2.99707
NREM,0.0003,5.61951,11.48878,9.49073,6.2439
NREM,0.00027,5.49463,12.11317,9.86537,3.9961
NREM,0.00041,6.49366,12.4878,10.73951,6.11902
NREM,0.0003,6.2439,12.4878,10.73951,5.99415
NREM,0.00049,5.99415,11.86341,10.24,6.86829
NREM,0.00041,6.2439,11.98829,10.24,6.49366
NREM,0.00045,5.99415,11.61366,9.99024,5.86927
NREM,0.00056,5.61951,11.48878,9.49073,3.74634
NREM,0.00036,5.99415,11.61366,9.99024,5.61951
NREM,0.00028,6.11902,12.4878,10.61463,6.36878
NREM,0.00034,5.99415,12.4878,10.48976,2.99707
NREM,0.00054,5.24488,11.11415,8.99122,5.36976
NREM,0.0006,5.12,10.48976,8.86634,3.87122
NREM,0.00055,5.49463,11.73854,9.24098,3.87122
NREM,0.00058,5.36976,11.23902,9.24098,4.49561
NREM,0.00054,5.36976,12.11317,9.49073,5.61951
NREM,0.00071,5.12,10.11512,8.49171,5.12
NREM,0.00083,5.12,12.23805,9.1161,4.24585
NREM,0.00076,5.36976,11.86341,9.1161,4.12098
NREM,0.00063,5.36976,11.23902,9.1161,4.87024
NREM,0.001,5.24488,11.11415,8.99122,5.24488
NREM,0.00095,5.12,12.11317,8.86634,4.62049
NREM,0.00073,4.87024,11.23902,9.1161,3.74634
NREM,0.00086,5.24488,10.61463,8.61659,5.36976
NREM,0.00076,4.87024,10.86439,8.74146,4.87024
NREM,0.00093,4.99512,10.48976,8.24195,4.99512
NREM,0.00076,5.12,10.36488,8.74146,5.36976
NREM,0.00078,5.12,10.61463,8.86634,5.99415
NREM,0.00081,4.87024,12.23805,9.49073,4.37073
NREM,0.00079,5.12,11.23902,8.61659,4.49561
NREM,0.00085,5.12,11.23902,8.36683,5.49463
NREM,0.00083,5.36976,10.61463,8.24195,5.36976
NREM,0.00076,5.24488,11.73854,9.36585,3.37171
NREM,0.00098,4.87024,10.48976,7.9922,4.12098
NREM,0.00082,4.87024,10.86439,8.49171,4.62049
NREM,0.00085,4.74537,10.61463,8.36683,4.49561
NREM,0.00095,4.87024,9.86537,8.36683,4.74537
NREM,0.00085,4.99512,11.23902,8.61659,4.49561
NREM,0.00078,4.99512,11.11415,8.36683,4.62049
NREM,0.0008,4.99512,9.61561,8.11707,3.74634
NREM,0.00086,4.87024,11.3639,8.74146,3.62146
NREM,0.00071,5.24488,10.73951,8.24195,5.24488
NREM,0.00085,4.99512,10.24,8.11707,3.9961
NREM,0.00086,4.87024,10.73951,7.74244,4.24585
NREM,0.00089,5.61951,9.86537,8.36683,6.74341
NREM,0.00084,4.99512,10.61463,8.36683,5.36976
NREM,0.00077,4.99512,11.86341,8.74146,4.12098
NREM,0.00093,4.87024,10.86439,8.36683,6.11902
NREM,0.00088,4.74537,10.48976,8.11707,3.62146
NREM,0.00081,4.87024,10.73951,8.49171,3.87122
NREM,0.00073,4.62049,10.48976,8.11707,4.62049
NREM,0.00081,4.87024,10.48976,8.49171,5.12
NREM,0.00087,4.87024,11.11415,8.11707,5.36976
NREM,0.00074,4.62049,9.99024,7.9922,3.12195
NREM,0.00083,4.74537,10.98927,8.36683,4.62049
NREM,0.00086,4.99512,10.61463,8.61659,5.36976
NREM,0.00075,4.87024,9.99024,8.11707,5.86927
NREM,0.00077,4.99512,11.11415,8.24195,4.24585
NREM,0.00082,4.62049,10.11512,7.86732,4.24585
NREM,0.00091,4.87024,10.24,8.24195,4.87024
NREM,0.00073,4.74537,10.86439,8.24195,3.12195
NREM,0.00091,4.87024,10.48976,7.9922,6.36878
NREM,0.00079,4.99512,10.24,7.86732,5.74439
NREM,0.00084,5.12,10.73951,8.49171,5.12
NREM,0.00112,4.87024,9.24098,7.3678,4.87024
NREM,0.00102,4.74537,9.74049,7.86732,3.9961
NREM,0.00081,4.74537,10.36488,7.9922,3.37171
NREM,0.00073,4.99512,10.36488,8.24195,5.12
NREM,0.00074,4.74537,10.61463,8.86634,3.37171
NREM,0.00114,5.24488,9.24098,7.9922,5.86927
NREM,0.00081,5.24488,11.48878,8.61659,4.99512
NREM,0.00062,4.87024,10.98927,9.1161,4.49561
NREM,0.0008,5.24488,9.86537,8.11707,6.36878
NREM,0.00094,5.36976,10.61463,8.49171,6.11902
NREM,0.00061,4.87024,11.23902,8.99122,4.24585
NREM,0.00095,5.36976,10.11512,8.11707,5.74439
NREM,0.00089,5.24488,9.74049,8.36683,4.62049
NREM,0.00092,4.62049,10.98927,8.36683,4.24585
NREM,0.00093,4.87024,10.48976,8.11707,4.24585
NREM,0.00081,5.36976,10.48976,8.49171,3.74634
NREM,0.0006,5.49463,11.11415,9.36585,6.11902
NREM,0.00094,5.24488,9.61561,8.49171,5.24488
NREM,0.00065,5.24488,11.61366,9.1161,3.87122
NREM,0.00088,5.61951,9.74049,8.49171,4.12098
NREM,0.00061,5.12,11.73854,8.99122,4.62049
NREM,0.0006,5.36976,10.73951,8.61659,2.8722
REM,0.0005,5.49463,11.11415,9.24098,5.86927
REM,0.00067,5.24488,9.86537,8.11707,5.49463
REM,0.00052,5.49463,11.11415,8.86634,4.37073
REM,0.0004,4.99512,11.3639,9.36585,4.99512
REM,0.00039,5.61951,11.3639,9.74049,4.49561
REM,0.00046,5.49463,11.11415,8.99122,3.87122
REM,0.00043,5.74439,11.23902,9.49073,5.12
REM,0.00034,5.36976,11.23902,9.24098,3.74634
REM,0.00035,5.24488,11.73854,9.61561,3.12195
REM,0.00044,5.12,11.3639,9.24098,3.12195
REM,0.00033,5.86927,11.73854,9.61561,5.86927
REM,0.00039,5.86927,11.61366,9.74049,3.62146
REM,0.00037,5.12,11.86341,9.36585,5.74439
REM,0.00032,5.86927,11.86341,10.24,2.99707
REM,0.0004,5.74439,11.61366,9.61561,2.99707
REM,0.00034,5.12,11.86341,9.49073,2.99707
REM,0.00032,5.49463,11.86341,9.74049,6.11902
REM,0.00039,6.11902,11.98829,9.74049,6.74341
REM,0.00039,4.74537,11.73854,9.36585,3.12195
REM,0.00039,5.61951,11.3639,9.36585,5.36976
REM,0.00035,5.24488,11.61366,9.74049,3.87122
REM,0.00035,5.99415,11.48878,9.74049,4.99512
REM,0.00034,6.11902,11.48878,9.61561,6.11902
REM,0.00036,5.49463,11.11415,9.24098,5.36976
REM,0.00034,5.61951,11.48878,9.61561,6.11902
REM,0.00034,5.36976,11.23902,9.36585,5.99415
REM,0.0003,5.86927,11.73854,9.49073,5.74439
REM,0.00036,5.49463,11.23902,9.24098,6.2439
REM,0.00034,5.74439,11.73854,9.86537,6.11902
NREM,0.00051,5.24488,15.11024,11.3639,1.87317
NREM,0.00029,5.74439,11.73854,9.61561,7.3678
NREM,0.00052,4.99512,10.24,8.36683,3.49659
NREM,0.00053,5.36976,10.86439,9.49073,4.49561
NREM,0.00031,4.99512,10.48976,8.86634,4.62049
NREM,0.00037,5.36976,10.73951,8.99122,5.24488
REM,0.00032,5.61951,10.98927,9.24098,5.12
REM,0.00038,5.61951,10.98927,9.24098,4.49561
REM,0.00037,4.99512,10.98927,8.99122,4.24585
REM,0.00045,5.49463,10.48976,8.74146,5.12
REM,0.00034,5.24488,10.86439,8.74146,6.36878
REM,0.00027,5.36976,11.23902,9.49073,3.37171
REM,0.00031,5.99415,10.61463,9.1161,7.61756
REM,0.00026,5.49463,11.73854,9.36585,6.11902
REM,0.0003,5.24488,11.61366,9.36585,4.74537
REM,0.00027,4.74537,10.73951,8.99122,3.74634
REM,0.00029,5.99415,11.23902,9.49073,6.11902
REM,0.00039,4.87024,10.73951,8.36683,4.74537
REM,0.00029,5.49463,11.48878,9.61561,4.37073
REM,0.00034,5.36976,10.98927,8.86634,4.49561
REM,0.0003,5.61951,11.3639,9.36585,3.62146
NREM,0.00032,6.49366,12.23805,10.11512,3.24683
NREM,0.00039,5.74439,13.48683,10.61463,6.11902
NREM,0.00028,6.2439,12.86244,10.86439,3.87122
NREM,0.0003,5.99415,13.1122,10.86439,5.36976
NREM,0.00038,5.86927,11.48878,9.74049,6.11902
NREM,0.00062,5.36976,10.24,8.86634,5.36976
NREM,0.00051,5.36976,10.98927,9.36585,5.12
NREM,0.00056,5.36976,10.48976,8.86634,5.99415
NREM,0.00049,4.99512,11.73854,9.36585,3.87122
NREM,0.0008,5.12,10.48976,8.49171,3.9961
NREM,0.00062,5.36976,10.98927,8.99122,4.49561
NREM,0.00068,5.36976,11.61366,8.86634,3.87122
NREM,0.00049,5.49463,11.61366,9.61561,4.99512
NREM,0.00061,5.49463,10.61463,9.36585,5.24488
NREM,0.00056,5.49463,12.23805,9.86537,5.99415
NREM,0.00069,5.24488,11.73854,9.49073,4.24585
NREM,0.00053,5.49463,10.61463,9.1161,6.74341
NREM,0.00073,5.36976,10.86439,9.24098,5.36976
NREM,0.00059,5.24488,11.86341,9.36585,3.12195
NREM,0.00063,5.74439,11.73854,9.36585,5.36976
NREM,0.00031,6.36878,12.4878,10.61463,6.86829
NREM,0.00048,5.24488,11.48878,9.24098,3.37171
NREM,0.00054,5.74439,10.98927,9.36585,6.11902
NREM,0.00054,5.49463,10.73951,8.86634,3.9961
NREM,0.00065,5.49463,12.11317,9.61561,5.99415
NREM,0.00066,5.24488,11.61366,9.36585,3.74634
NREM,0.00059,5.12,12.61268,9.74049,4.99512
NREM,0.00066,5.61951,11.3639,9.36585,6.61854
NREM,0.00069,5.24488,10.98927,9.24098,3.74634
NREM,0.0005,5.86927,12.36293,10.11512,6.11902
NREM,0.00018,5.86927,14.2361,11.86341,5.36976
NREM,0.00019,6.61854,14.73561,12.4878,6.61854
NREM,0.00018,5.74439,14.73561,11.73854,3.74634
NREM,0.00015,6.11902,15.36,12.4878,3.74634
NREM,0.00027,5.36976,12.11317,9.49073,3.24683
NREM,0.00029,5.74439,12.4878,10.36488,4.87024
NREM,0.00015,6.36878,14.36098,12.11317,5.74439
NREM,0.00024,5.86927,13.98634,11.61366,4.99512
NREM,0.00027,6.11902,12.36293,10.48976,5.36976
NREM,0.00026,5.61951,12.4878,10.73951,3.24683
NREM,0.00037,5.49463,11.73854,9.49073,3.12195
NREM,0.00035,5.24488,12.11317,9.61561,3.87122
NREM,0.00033,5.36976,12.11317,10.11512,3.74634
NREM,0.00029,5.99415,12.36293,10.61463,3.24683
NREM,0.00037,5.49463,11.48878,9.36585,6.11902
NREM,0.0005,5.36976,10.98927,8.99122,5.24488
NREM,0.00033,5.86927,11.73854,9.86537,5.99415
NREM,0.00038,5.61951,11.73854,9.61561,3.74634
NREM,0.00052,5.49463,11.61366,9.74049,4.99512
NREM,0.00061,5.12,11.23902,8.86634,6.11902
NREM,0.0009,5.24488,10.61463,8.86634,5.24488
NREM,0.00052,4.74537,10.86439,8.86634,4.37073
NREM,0.00076,5.36976,10.98927,8.61659,5.24488
NREM,0.00059,5.24488,11.61366,9.36585,5.36976
NREM,0.00044,5.61951,11.61366,9.99024,5.49463
NREM,0.00064,5.12,10.36488,8.61659,5.24488
NREM,0.00058,5.49463,11.86341,9.24098,5.74439
NREM,0.00018,6.2439,11.73854,9.99024,3.9961
NREM,0.00017,5.12,11.73854,9.49073,3.9961
NREM,0.00022,5.86927,11.23902,9.36585,3.9961
NREM,0.00025,6.2439,10.86439,9.24098,3.9961
NREM,0.00021,5.49463,10.98927,9.36585,3.9961
NREM,0.00026,4.99512,11.11415,8.99122,4.74537
NREM,0.00031,5.36976,10.48976,8.49171,3.87122
NREM,0.00032,5.49463,10.48976,8.99122,4.74537
NREM,0.00028,5.49463,10.73951,8.61659,5.61951
NREM,0.00036,4.74537,10.36488,8.11707,3.87122
NREM,0.00042,5.36976,9.99024,8.11707,6.86829
NREM,0.00041,5.12,10.36488,8.24195,3.9961
NREM,0.00035,4.87024,10.11512,7.9922,4.87024
NREM,0.00034,5.12,10.36488,8.61659,4.24585
NREM,0.00033,5.24488,10.36488,7.9922,5.36976
NREM,0.00036,5.24488,10.98927,8.61659,4.74537
NREM,0.00037,5.49463,10.11512,8.49171,6.74341
NREM,0.00034,4.99512,10.11512,8.61659,4.12098
NREM,0.00044,5.12,9.99024,7.86732,5.12
NREM,0.00041,5.12,10.24,8.24195,4.74537
NREM,0.00037,5.12,10.24,7.9922,3.9961
NREM,0.00038,4.87024,10.24,8.24195,4.87024
NREM,0.00042,5.12,10.48976,8.24195,4.74537
NREM,0.00037,4.99512,10.36488,8.24195,4.87024
NREM,0.00043,4.99512,10.11512,7.86732,4.87024
NREM,0.00042,4.74537,10.24,7.9922,4.49561
NREM,0.00038,4.87024,10.73951,8.11707,4.49561
NREM,0.00035,5.36976,10.48976,8.49171,5.49463
NREM,0.00044,4.62049,10.11512,7.86732,4.74537
NREM,0.00037,4.87024,10.24,8.11707,3.37171
NREM,0.00041,4.74537,10.36488,7.49268,3.74634
NREM,0.00045,5.12,9.74049,7.86732,5.36976
NREM,0.00041,4.62049,9.99024,7.49268,3.74634
NREM,0.00043,4.49561,10.73951,7.9922,3.74634
NREM,0.00056,4.74537,9.49073,7.3678,5.36976
NREM,0.00042,4.62049,10.24,8.11707,4.74537
NREM,0.0004,4.74537,10.36488,7.86732,3.87122
NREM,0.00039,4.99512,10.11512,7.86732,3.74634
NREM,0.00046,4.62049,9.99024,7.49268,3.74634
NREM,0.00044,4.74537,10.11512,7.74244,4.24585
NREM,0.00038,4.87024,9.99024,7.86732,5.49463
NREM,0.00038,4.62049,10.73951,8.24195,3.74634
NREM,0.00039,4.49561,10.36488,7.61756,4.12098
NREM,0.00039,4.74537,10.11512,7.74244,5.61951
NREM,0.00045,4.62049,9.99024,7.49268,3.74634
NREM,0.00048,4.62049,10.11512,7.74244,5.61951
NREM,0.00043,4.87024,9.49073,7.49268,4.87024
NREM,0.00037,4.62049,10.24,7.61756,4.99512
NREM,0.00041,4.62049,10.11512,7.74244,4.62049
NREM,0.0005,4.49561,9.61561,7.3678,4.49561
NREM,0.00039,4.87024,9.86537,7.74244,2.99707
NREM,0.00017,6.36878,11.23902,9.61561,4.12098
NREM,0.0002,6.36878,10.86439,8.99122,6.99317
NREM,0.00025,5.61951,10.48976,8.61659,5.74439
NREM,0.00033,5.36976,9.99024,8.49171,4.74537
NREM,0.00033,5.24488,9.99024,8.11707,5.36976
NREM,0.00031,4.74537,9.74049,7.74244,3.87122
NREM,0.00029,4.99512,10.48976,8.61659,4.99512
NREM,0.0003,5.61951,9.86537,8.24195,5.74439
NREM,0.0003,4.87024,10.24,7.9922,4.74537
NREM,0.00032,5.36976,10.11512,8.11707,6.36878
NREM,0.00032,4.99512,10.11512,8.11707,4.49561
NREM,0.0004,5.24488,9.49073,7.74244,6.49366
NREM,0.00035,5.12,9.99024,7.74244,5.49463
NREM,0.00039,5.12,9.99024,7.61756,4.87024
NREM,0.00029,4.99512,10.24,8.11707,3.87122
NREM,0.00038,4.74537,9.61561,7.74244,4.87024
NREM,0.00036,4.99512,9.86537,7.74244,4.74537
NREM,0.00034,4.74537,9.86537,7.74244,5.86927
NREM,0.00032,4.87024,9.99024,7.9922,3.87122
NREM,0.00035,4.74537,10.11512,7.9922,4.74537
NREM,0.00036,4.74537,10.11512,8.11707,4.62049
NREM,0.00042,4.37073,9.86537,7.61756,4.24585
NREM,0.00038,4.49561,9.86537,7.3678,3.37171
NREM,0.00032,4.49561,10.11512,7.49268,3.62146
NREM,0.00033,4.49561,11.11415,7.61756,3.74634
NREM,0.00035,5.24488,9.86537,7.74244,5.36976
NREM,0.00121,4.99512,15.98439,11.48878,2.99707
NREM,0.00041,5.49463,9.86537,7.9922,5.49463
NREM,0.00039,5.12,9.99024,8.11707,4.62049
NREM,0.00036,5.12,10.11512,8.11707,5.12
NREM,0.00037,4.62049,9.86537,7.74244,3.87122
NREM,0.00016,5.74439,12.11317,10.11512,3.9961
NREM,0.00018,6.49366,11.61366,10.24,4.12098
NREM,0.00013,5.61951,11.86341,10.36488,3.87122
NREM,0.00014,5.61951,11.98829,9.74049,4.74537
NREM,0.00015,5.99415,11.48878,9.49073,6.74341
NREM,0.00016,6.36878,12.4878,10.36488,4.12098
NREM,0.00012,6.49366,11.73854,10.24,3.87122
NREM,0.00013,5.86927,11.98829,9.86537,3.87122
NREM,0.00015,6.36878,11.23902,9.49073,7.74244
NREM,0.0002,5.86927,11.23902,9.24098,7.61756
NREM,0.00024,6.11902,10.73951,8.86634,7.74244
NREM,0.00014,5.99415,11.98829,10.36488,3.87122
NREM,0.00014,4.99512,11.61366,9.99024,3.74634
NREM,0.00018,5.99415,11.11415,9.49073,3.74634
NREM,0.00023,5.74439,10.48976,9.1161,6.36878
NREM,0.00024,5.36976,10.61463,8.86634,4.62049
NREM,0.00025,4.99512,10.61463,8.49171,4.99512
NREM,0.00023,4.87024,10.61463,8.61659,3.74634
NREM,0.00029,4.99512,10.11512,8.61659,4.49561
NREM,0.00026,5.24488,10.24,8.36683,4.62049
NREM,0.00035,5.12,9.86537,8.49171,4.62049
NREM,0.00032,5.12,10.24,8.36683,4.99512
NREM,0.00034,4.87024,10.11512,8.11707,3.74634
NREM,0.00034,4.99512,10.24,8.24195,6.36878
NREM,0.00032,5.36976,11.11415,9.1161,4.74537
NREM,0.00022,5.49463,10.36488,8.86634,5.24488
NREM,0.00022,5.49463,10.61463,9.36585,3.74634
NREM,0.00034,4.99512,9.86537,8.36683,4.99512
NREM,0.00034,4.87024,9.99024,8.11707,3.74634
NREM,0.00041,4.87024,9.61561,7.86732,3.74634
NREM,0.00031,4.99512,10.24,8.11707,4.62049
NREM,0.00036,4.74537,10.24,7.61756,3.62146
NREM,0.00033,4.74537,9.99024,7.74244,3.74634
NREM,0.00043,4.74537,9.49073,7.49268,3.74634
NREM,0.00039,4.87024,9.86537,7.86732,4.74537
NREM,0.00041,4.87024,9.99024,7.61756,5.24488
NREM,0.00044,4.99512,9.49073,7.49268,5.36976
NREM,0.00036,5.24488,10.24,8.61659,3.62146
NREM,0.00037,4.99512,9.74049,7.74244,5.61951
NREM,0.00041,4.49561,9.86537,7.3678,4.62049
NREM,0.00049,4.87024,9.49073,7.3678,5.12
NREM,0.00032,4.74537,10.36488,7.9922,4.49561
NREM,0.00036,4.62049,9.99024,7.86732,4.37073
NREM,0.00037,4.62049,9.99024,7.9922,5.36976
NREM,0.00034,4.74537,9.74049,7.61756,4.49561
NREM,0.00038,4.49561,10.24,8.11707,3.62146
NREM,0.00036,4.37073,9.99024,7.61756,4.49561
NREM,0.0004,4.37073,9.74049,7.3678,3.62146
NREM,0.00044,4.87024,9.49073,7.49268,3.62146
NREM,0.00043,4.74537,9.74049,7.61756,4.99512
NREM,0.00034,4.49561,10.24,7.9922,4.62049
NREM,0.0004,4.62049,9.74049,7.49268,2.74732
NREM,0.00047,6.61854,10.24,8.86634,7.24293
NREM,0.00036,5.12,9.61561,8.11707,5.12
NREM,0.0004,4.87024,9.49073,7.61756,3.74634
NREM,0.00035,4.74537,9.86537,7.61756,3.74634
NREM,0.00034,4.87024,9.86537,7.86732,4.62049
NREM,0.00037,5.12,9.74049,7.74244,5.49463
NREM,0.00038,4.49561,9.74049,7.24293,3.74634
NREM,0.00042,4.49561,9.86537,7.49268,3.74634
NREM,0.00036,4.74537,9.61561,7.11805,6.36878
NREM,0.00038,4.62049,9.74049,7.49268,4.49561
NREM,0.00042,4.99512,9.86537,7.74244,5.86927
NREM,0.00048,4.37073,9.49073,7.49268,3.62146
NREM,0.00036,4.62049,10.11512,7.74244,3.49659
NREM,0.00047,4.74537,9.1161,7.3678,3.62146
NREM,0.00036,4.37073,9.99024,7.61756,5.49463
NREM,0.00036,4.49561,9.86537,7.24293,4.49561
NREM,0.00041,4.37073,9.61561,7.3678,3.12195
NREM,0.00041,4.37073,9.86537,7.11805,4.37073
NREM,0.00043,4.74537,9.49073,7.49268,4.37073
NREM,0.00037,4.49561,9.86537,7.74244,3.49659
NREM,0.0004,5.36976,10.11512,8.24195,5.99415
NREM,0.00043,4.62049,9.61561,7.24293,3.9961
NREM,0.00038,4.49561,9.86537,7.61756,5.12
NREM,0.00038,4.24585,9.61561,7.74244,3.12195
NREM,0.00032,4.49561,9.99024,7.74244,4.49561
NREM,0.00041,4.49561,9.74049,7.61756,4.62049
NREM,0.00046,4.37073,9.74049,7.11805,4.49561
NREM,0.00039,4.49561,10.36488,7.3678,5.49463
NREM,0.00036,4.49561,9.86537,7.61756,3.12195
NREM,0.00048,4.49561,9.1161,7.11805,3.62146
NREM,0.00042,4.74537,9.49073,7.24293,5.49463
NREM,0.00035,4.74537,9.99024,7.61756,5.61951
NREM,0.00043,4.49561,9.49073,7.3678,3.9961
NREM,0.00033,4.49561,10.11512,7.49268,3.62146
NREM,0.00044,4.62049,9.49073,7.24293,4.62049
NREM,0.00038,4.49561,9.74049,7.11805,2.8722
NREM,0.00039,4.74537,9.86537,7.9922,5.12
NREM,0.00036,4.12098,9.99024,7.61756,3.62146
NREM,0.00035,4.62049,9.86537,7.74244,3.74634
NREM,0.00254,3.24683,12.73756,9.36585,1.1239
NREM,0.00023,7.11805,10.36488,9.24098,7.24293
NREM,0.00096,4.62049,10.36488,7.86732,2.74732
NREM,0.00016,6.74341,10.98927,9.24098,7.86732
NREM,0.00027,5.74439,10.48976,8.61659,4.87024
NREM,0.00036,5.99415,9.49073,8.24195,7.3678
NREM,0.00031,5.49463,9.49073,8.24195,5.49463
NREM,0.00026,5.49463,10.36488,8.36683,4.99512
NREM,0.0003,5.36976,10.11512,8.36683,5.49463
NREM,0.00029,5.86927,9.99024,8.36683,6.36878
NREM,0.0003,5.12,9.99024,8.24195,5.12
NREM,0.00034,5.24488,9.61561,7.74244,3.74634
NREM,0.00031,4.99512,9.86537,7.86732,3.62146
NREM,0.00035,4.99512,9.99024,8.11707,3.9961
NREM,0.00036,5.12,9.74049,7.3678,6.49366
NREM,0.00029,5.24488,11.48878,9.1161,5.36976
NREM,0.00035,4.99512,9.99024,8.11707,3.62146
NREM,0.0004,5.24488,9.74049,7.74244,5.99415
NREM,0.00037,4.99512,9.86537,7.86732,3.49659
NREM,0.00035,5.12,9.74049,7.86732,5.24488
NREM,0.00034,5.49463,9.86537,7.86732,5.74439
NREM,0.0003,4.62049,10.98927,8.24195,3.74634
